ORDER_ID,CUSTOMER_ID,PRODUCT_ID,STORE_ID,EMPLOYEE_ID,ORDER_DATE,SHIP_DATE,QUANTITY_ORDERED,UNIT_PRICE,DISCOUNT_PERCENT,TOTAL_AMOUNT,PAYMENT_METHOD,ORDER_STATUS,SHIP_METHOD
260,759,681,11,290,2023-11-13,2023-11-18,5,9569,8.39,43829.37,Credit Card,Delivered,Standard
261,1020,488,30,221,2025-08-04,2025-08-11,3,10065,0.85,29937.8,JazzCash,Shipped,Express
262,398,500,18,289,2025-01-02,2025-01-09,3,44964,2.2,131926.56,EasyPaisa,Shipped,Express
263,1199,640,51,88,2024-07-04,2024-07-06,1,32567,1.88,31954.99,JazzCash,Shipped,Pickup
264,782,380,15,207,2025-06-07,2025-06-13,2,30278,17.96,49681.09,Debit Card,Delivered,Express
265,1349,600,31,78,2025-08-11,2025-08-12,2,47599,17.5,78538.87,Mobile Banking,Delivered,Express
266,1008,186,29,239,2025-03-26,2025-03-31,4,15432,15.7,52034.65,Credit Card,Shipped,Pickup
267,212,683,55,37,2025-01-14,2025-01-21,4,40844,4.26,156417.18,Mobile Banking,Shipped,Standard
268,1271,142,11,75,2024-08-21,,1,37951,3.84,36492.55,Credit Card,Pending,Standard
269,1964,535,13,122,2024-11-08,2024-11-12,2,44091,2.42,86048.2,Cash,Shipped,Express
270,1416,709,65,240,2025-08-16,2025-08-22,3,49181,17.66,121481.57,Cash,Delivered,Express
271,679,579,27,95,2025-04-04,2025-04-11,2,9735,19.65,15644.17,EasyPaisa,Shipped,Pickup
272,1711,238,17,93,2024-09-04,2024-09-10,4,6771,7.82,24965.2,Debit Card,Shipped,Standard
273,905,297,11,290,2025-05-26,,2,9820,18.91,15926.09,Cash,Processing,Same Day
274,1296,749,43,180,2024-02-11,,1,23588,13.4,20426.62,EasyPaisa,Processing,Express
275,702,83,64,173,2024-11-11,,4,37698,15.73,127070.12,Debit Card,Pending,Pickup
276,749,88,20,224,2024-10-17,2024-10-19,3,13145,16.44,32953.36,JazzCash,Shipped,Courier
277,1279,342,51,262,2023-10-21,2023-10-23,1,37200,18.27,30402.99,Mobile Banking,Shipped,Standard
278,1191,310,12,245,2025-05-30,2025-06-03,5,1291,17.93,5297.61,Debit Card,Delivered,Pickup
279,516,65,61,254,2025-04-15,2025-04-19,5,3662,9.0,16661.39,EasyPaisa,Shipped,Same Day
280,1292,53,27,95,2024-09-14,2024-09-16,5,38958,11.23,172922.03,Bank Transfer,Delivered,Express
281,1354,11,67,145,2025-03-29,2025-04-05,2,36842,15.96,61924.67,EasyPaisa,Delivered,Same Day
282,1366,443,37,251,2025-01-06,2025-01-07,3,22669,6.79,63388.38,JazzCash,Delivered,Courier
283,374,123,5,57,2024-03-28,2024-04-04,3,32154,9.62,87185.19,Debit Card,Delivered,Same Day
284,936,680,72,116,2025-06-08,2025-06-09,2,35000,3.16,67784.75,Debit Card,Delivered,Standard
285,251,124,33,197,2025-07-17,2025-07-22,2,10850,18.92,17594.12,EasyPaisa,Shipped,Pickup
286,276,732,41,36,2023-11-01,2023-11-08,2,33757,16.33,56486.62,EasyPaisa,Delivered,Express
287,1642,144,68,135,2025-02-06,2025-02-07,1,18039,12.85,15720.88,Credit Card,Delivered,Courier
288,582,479,34,286,2025-05-19,2025-05-26,5,36972,11.42,163752.38,EasyPaisa,Delivered,Standard
289,1244,662,72,167,2024-08-02,2024-08-05,5,45003,2.46,219470.25,Debit Card,Shipped,Same Day
290,688,99,56,244,2023-10-04,2023-10-05,3,24698,18.73,60218.59,Cash,Delivered,Same Day
291,552,582,3,252,2023-12-17,2023-12-21,2,12584,19.28,20314.67,Mobile Banking,Shipped,Standard
292,368,552,45,31,2025-05-06,,4,7982,8.69,29154.15,Debit Card,Processing,Express
293,930,585,38,219,2025-04-17,2025-04-19,1,37989,9.88,34235.3,Cash,Delivered,Same Day
294,510,264,11,168,2024-06-13,,2,19805,8.11,36398.84,Bank Transfer,Pending,Express
295,1276,552,18,216,2023-08-28,2023-09-04,2,7982,18.08,13077.51,Debit Card,Shipped,Pickup
296,5,125,16,238,2023-10-07,2023-10-10,5,12641,14.46,54065.6,Credit Card,Delivered,Pickup
297,263,178,24,102,2024-01-18,2024-01-21,2,18083,10.32,32434.62,JazzCash,Delivered,Same Day
298,1483,310,54,300,2025-07-30,,2,1291,11.47,2285.74,Mobile Banking,Pending,Standard
299,140,658,57,236,2024-09-07,,3,47637,3.45,137981.0,Credit Card,Pending,Same Day
300,1478,370,72,267,2024-03-28,,2,12255,5.04,23274.06,EasyPaisa,Pending,Same Day
301,154,778,29,155,2024-01-15,2024-01-18,2,46499,1.05,92022.78,Credit Card,Shipped,Same Day
302,1178,132,38,285,2024-01-25,2024-01-26,4,5667,9.22,20578.81,Credit Card,Shipped,Courier
303,1995,786,8,230,2023-09-05,2023-09-06,3,30399,16.4,76244.59,Cash,Delivered,Standard
304,737,31,36,55,2024-02-28,2024-03-06,3,10246,9.37,27859.33,Debit Card,Delivered,Courier
305,1585,462,42,71,2024-03-06,2024-03-12,1,4206,18.55,3425.79,Cash,Delivered,Express
306,1804,550,56,159,2024-08-14,2024-08-18,3,36096,7.89,99746.65,Bank Transfer,Delivered,Express
307,1343,756,17,93,2025-03-27,,3,45655,2.65,133333.83,Debit Card,Processing,Pickup
308,1234,515,58,143,2024-07-11,2024-07-14,4,12505,1.17,49436.21,Cash,Shipped,Pickup
309,992,491,25,21,2024-01-18,2024-01-22,5,34251,12.41,150006.06,Bank Transfer,Shipped,Same Day
310,1133,84,75,98,2024-06-08,,5,43041,16.63,179406.34,Cash,Pending,Pickup
311,1632,529,19,196,2024-09-18,2024-09-22,4,38337,10.68,136977.5,Cash,Shipped,Same Day
312,1268,645,31,25,2024-12-01,2024-12-07,1,3061,6.33,2867.12,Bank Transfer,Delivered,Same Day
313,464,597,57,62,2024-12-01,2024-12-07,1,18399,15.62,15524.95,Credit Card,Shipped,Pickup
314,1802,407,42,243,2024-08-18,2024-08-23,4,24147,3.0,93686.83,JazzCash,Delivered,Courier
315,999,456,45,70,2024-10-21,2024-10-24,4,3843,3.23,14876.21,Credit Card,Shipped,Pickup
316,1532,99,12,235,2025-05-05,2025-05-09,5,24698,12.32,108281.5,JazzCash,Shipped,Standard
317,454,259,26,83,2024-07-08,2024-07-11,5,31342,13.95,134848.72,Debit Card,Shipped,Pickup
318,331,252,31,137,2024-09-05,2024-09-10,3,27051,16.52,67743.92,JazzCash,Delivered,Express
319,497,747,42,243,2024-02-13,2024-02-14,5,18890,6.16,88628.44,Cash,Delivered,Express
320,1680,108,32,261,2024-01-05,2024-01-07,4,49716,8.6,181767.42,Debit Card,Shipped,Express
321,1696,491,28,113,2023-11-06,2023-11-10,2,34251,2.39,66864.7,Debit Card,Shipped,Standard
322,314,497,22,222,2024-10-30,2024-11-04,1,34861,5.93,32792.58,EasyPaisa,Shipped,Express
323,356,767,75,114,2025-02-23,2025-02-26,5,27368,14.53,116959.45,Cash,Shipped,Standard
324,1480,495,26,83,2024-03-02,2024-03-04,2,30339,19.75,48695.17,Cash,Shipped,Courier
325,924,533,9,138,2023-12-14,2023-12-16,3,47347,5.4,134366.54,Bank Transfer,Shipped,Express
326,646,791,33,197,2024-02-25,,3,13806,9.34,37551.25,Debit Card,Pending,Standard
327,1667,418,22,222,2024-11-05,2024-11-09,5,13961,16.05,58603.69,Cash,Shipped,Courier
328,303,368,70,13,2024-07-25,2024-07-26,5,38448,15.84,161788.13,EasyPaisa,Delivered,Standard
329,870,503,1,282,2023-11-21,2023-11-27,2,21559,3.11,41778.45,Bank Transfer,Shipped,Same Day
330,1284,472,67,9,2024-02-07,2024-02-14,3,15724,17.45,38942.35,JazzCash,Delivered,Express
331,718,280,65,240,2024-01-20,2024-01-26,5,28810,5.87,135590.13,JazzCash,Shipped,Standard
332,710,46,57,270,2025-02-26,,1,26393,13.5,22830.81,Mobile Banking,Pending,Express
333,257,58,64,232,2024-05-02,,3,8735,16.51,21879.74,Bank Transfer,Pending,Same Day
334,842,499,38,219,2024-10-29,2024-11-01,2,3641,0.11,7273.63,JazzCash,Shipped,Express
335,818,695,52,79,2025-04-07,2025-04-08,5,35816,13.29,155273.77,Bank Transfer,Shipped,Pickup
336,1462,453,65,240,2024-03-20,,5,22929,4.86,109067.99,Credit Card,Pending,Standard
337,664,679,20,224,2024-12-29,2025-01-05,3,31686,15.13,80674.92,Bank Transfer,Delivered,Pickup
338,1252,548,57,236,2024-12-21,2024-12-26,2,45077,3.93,86615.23,Bank Transfer,Shipped,Same Day
339,769,304,61,3,2024-09-26,2024-09-27,1,30285,19.23,24461.31,JazzCash,Delivered,Courier
340,584,355,49,175,2024-07-14,2024-07-21,4,22208,12.06,78116.46,EasyPaisa,Delivered,Express
341,1410,630,70,11,2024-08-15,,2,41558,18.07,68099.62,Bank Transfer,Pending,Standard
342,905,519,23,189,2023-10-07,2023-10-11,3,34068,0.44,101749.47,Cash,Delivered,Courier
343,987,677,18,100,2024-04-16,,3,3875,1.88,11406.56,JazzCash,Processing,Pickup
344,1158,89,21,172,2025-03-07,,4,12315,3.6,47484.25,JazzCash,Pending,Standard
345,1477,340,3,226,2024-07-10,2024-07-16,3,8992,0.66,26798.96,Debit Card,Delivered,Courier
346,1743,50,69,50,2024-05-11,2024-05-12,2,39362,6.69,73455.43,Cash,Delivered,Pickup
347,1111,11,31,137,2023-09-01,,5,36842,19.56,148181.37,JazzCash,Pending,Standard
348,1052,373,51,86,2025-03-27,2025-04-01,1,2035,12.21,1786.55,Bank Transfer,Shipped,Same Day
349,1391,626,61,144,2023-11-04,2023-11-09,5,13855,7.28,64231.39,Debit Card,Shipped,Express
350,398,240,50,87,2024-11-30,2024-12-05,5,49005,18.46,199790.69,JazzCash,Shipped,Standard
351,561,361,40,195,2024-04-23,2024-04-24,1,23190,4.67,22106.23,Debit Card,Delivered,Express
352,240,621,56,206,2025-01-29,2025-01-30,4,33101,12.4,115979.55,JazzCash,Shipped,Same Day
353,993,687,64,123,2024-04-25,2024-04-30,3,8414,13.76,21769.45,Cash,Shipped,Same Day
354,1417,142,27,95,2024-01-03,,4,37951,19.02,122936.78,Bank Transfer,Processing,Express
355,1797,171,13,255,2023-10-16,2023-10-19,2,27782,7.16,51584.18,Cash,Shipped,Standard
356,802,607,64,263,2024-01-25,2024-02-01,1,4954,14.28,4246.38,Credit Card,Delivered,Standard
357,1219,700,30,183,2023-11-04,2023-11-11,1,35385,7.54,32716.26,Mobile Banking,Delivered,Standard
358,1917,562,2,241,2025-03-06,2025-03-07,1,31515,18.37,25726.03,Debit Card,Shipped,Standard
359,1036,516,7,150,2025-02-10,2025-02-13,4,39869,4.32,152589.75,Cash,Delivered,Express
360,818,140,71,259,2024-09-16,2024-09-20,2,7909,16.09,13272.46,EasyPaisa,Shipped,Standard
361,160,653,28,113,2025-06-03,2025-06-08,2,27469,16.32,45969.91,Mobile Banking,Shipped,Express
362,1195,595,71,259,2024-06-25,,3,42180,12.01,111346.23,Debit Card,Pending,Courier
363,273,525,7,150,2024-05-16,2024-05-17,5,12164,4.57,58041.84,Credit Card,Delivered,Same Day
364,1202,258,21,162,2024-06-21,2024-06-28,4,42460,16.98,140994.06,Mobile Banking,Shipped,Pickup
365,1603,289,36,72,2024-04-29,2024-05-05,4,10839,17.4,35812.06,EasyPaisa,Delivered,Standard
366,735,86,38,285,2024-03-05,2024-03-09,4,9515,18.02,31201.16,Mobile Banking,Shipped,Courier
367,694,425,35,201,2025-03-08,,2,16820,15.97,28266.34,EasyPaisa,Pending,Courier
368,1445,332,21,162,2024-01-25,2024-02-01,3,13405,13.45,34806.92,Bank Transfer,Delivered,Same Day
369,905,578,71,259,2025-02-05,2025-02-06,3,32373,4.42,92824.31,JazzCash,Delivered,Express
370,1385,121,67,145,2024-09-12,2024-09-14,1,48382,4.5,46203.13,Debit Card,Delivered,Express
371,913,622,27,95,2023-11-02,2023-11-07,1,1177,12.98,1024.27,Credit Card,Shipped,Pickup
372,413,194,13,66,2023-11-21,2023-11-24,1,41269,4.12,39570.3,Bank Transfer,Delivered,Standard
373,504,633,25,266,2025-07-24,2025-07-27,2,29233,5.51,55244.4,Cash,Shipped,Pickup
374,904,237,32,261,2024-11-29,2024-12-04,3,26876,6.51,75380.92,JazzCash,Delivered,Same Day
375,214,213,5,57,2024-08-16,2024-08-21,3,14626,7.56,40559.33,Mobile Banking,Delivered,Same Day
376,1669,317,20,224,2023-12-11,,3,27663,3.68,79936.94,Credit Card,Pending,Pickup
377,1640,31,5,10,2023-09-12,,4,10246,7.45,37928.9,Credit Card,Pending,Standard
378,653,2,46,16,2024-10-29,2024-11-01,5,49355,19.04,199799.38,JazzCash,Shipped,Express
379,531,591,45,70,2023-09-15,2023-09-19,5,46516,0.17,232193.42,JazzCash,Shipped,Express
380,1112,298,50,87,2025-06-05,,5,26112,6.79,121693.72,Mobile Banking,Processing,Standard
381,389,390,12,245,2025-07-18,2025-07-23,2,45893,9.45,83108.81,Cash,Delivered,Pickup
382,54,148,47,94,2023-11-12,,3,48203,6.04,135877.35,JazzCash,Processing,Express
383,688,234,52,29,2024-03-06,2024-03-13,1,11210,0.42,11163.46,JazzCash,Shipped,Same Day
384,312,456,43,161,2024-05-26,2024-05-29,4,3843,1.63,15121.96,Bank Transfer,Shipped,Pickup
385,695,513,8,230,2024-09-17,2024-09-20,2,21313,5.59,40242.85,JazzCash,Delivered,Express
386,772,75,37,251,2024-03-27,2024-04-02,5,30634,16.12,128478.55,Cash,Delivered,Standard
387,1573,476,28,113,2024-02-27,2024-03-03,2,10915,15.08,18538.83,Debit Card,Delivered,Courier
388,1640,42,17,48,2024-04-21,2024-04-27,3,20451,8.22,56306.83,Mobile Banking,Shipped,Pickup
389,845,365,12,245,2025-08-22,2025-08-29,2,18757,17.92,30793.32,Mobile Banking,Shipped,Pickup
390,964,151,58,143,2024-03-13,2024-03-20,4,33987,2.63,132365.91,Cash,Shipped,Pickup
391,388,528,37,154,2024-07-01,2024-07-08,2,15968,17.97,26198.66,Credit Card,Delivered,Same Day
392,985,581,31,137,2024-04-13,,4,5478,4.86,20846.13,EasyPaisa,Pending,Express
393,57,51,27,179,2024-01-21,2024-01-22,5,15874,6.35,74330.74,Bank Transfer,Shipped,Standard
394,726,420,14,42,2023-10-08,2023-10-10,4,49349,19.78,158345.18,Mobile Banking,Delivered,Express
395,1302,369,75,33,2024-11-29,2024-12-03,1,6735,17.37,5565.29,Debit Card,Shipped,Pickup
396,51,358,75,119,2025-03-17,2025-03-23,4,39235,18.55,127830.39,Debit Card,Shipped,Standard
397,1198,667,47,99,2024-05-10,2024-05-11,1,38605,18.32,31531.29,EasyPaisa,Delivered,Same Day
398,1196,534,64,232,2024-07-12,2024-07-13,3,37899,19.2,91864.06,JazzCash,Shipped,Same Day
399,179,17,6,58,2023-12-17,2023-12-24,5,8637,2.75,41998.22,Bank Transfer,Delivered,Express
400,58,596,14,42,2024-05-25,2024-05-31,2,44068,8.84,80344.69,EasyPaisa,Shipped,Pickup
401,331,32,66,103,2025-02-15,2025-02-19,3,16492,6.87,46074.53,Bank Transfer,Delivered,Same Day
402,632,287,53,157,2024-01-17,2024-01-20,2,10192,11.28,18084.75,Mobile Banking,Shipped,Standard
403,341,248,58,291,2024-06-10,2024-06-12,5,36087,13.04,156909.79,Mobile Banking,Delivered,Pickup
404,1424,754,42,272,2024-06-15,2024-06-19,3,42485,11.18,113207.19,EasyPaisa,Shipped,Courier
405,27,2,8,208,2024-12-01,2024-12-03,4,49355,2.63,192225.65,JazzCash,Shipped,Express
406,734,665,50,280,2025-07-16,2025-07-17,5,908,13.78,3914.28,Debit Card,Shipped,Standard
407,1784,1,30,108,2024-11-04,2024-11-10,3,22044,1.0,65467.71,Cash,Delivered,Pickup
408,1812,159,33,15,2025-01-22,2025-01-26,4,49220,16.61,164171.64,Cash,Delivered,Express
409,1311,679,57,270,2024-09-18,2024-09-25,5,31686,13.34,137295.6,EasyPaisa,Delivered,Same Day
410,1998,664,1,22,2024-01-23,2024-01-25,5,39598,2.22,193592.73,Debit Card,Delivered,Pickup
411,597,194,26,83,2024-08-30,2024-09-01,5,41269,10.88,183886.32,Bank Transfer,Delivered,Pickup
412,1041,774,4,152,2024-03-18,2024-03-21,2,24648,1.38,48615.5,Mobile Banking,Shipped,Express
413,924,765,53,157,2024-01-30,2024-02-04,3,22431,17.24,55690.68,Bank Transfer,Delivered,Courier
414,1959,107,12,235,2024-11-30,,1,27917,5.21,26463.77,Credit Card,Processing,Pickup
415,1806,375,6,163,2024-12-31,,4,23607,5.55,89184.85,Mobile Banking,Processing,Same Day
416,1846,498,51,88,2024-07-26,2024-08-02,5,45585,16.06,191323.91,Cash,Shipped,Express
417,620,439,57,62,2024-10-15,,4,9388,18.7,30530.62,Credit Card,Pending,Standard
418,1877,73,65,284,2024-02-11,2024-02-13,5,6056,7.91,27885.57,EasyPaisa,Delivered,Courier
419,1707,699,57,62,2024-10-28,2024-11-03,3,40033,12.66,104889.75,EasyPaisa,Shipped,Express
420,97,601,62,51,2023-10-03,2023-10-04,4,6726,7.56,24871.26,Cash,Delivered,Pickup
421,1876,388,14,42,2024-11-10,,4,9845,3.85,37863.88,Bank Transfer,Processing,Same Day
422,1481,243,36,72,2024-04-27,2024-05-03,4,8253,19.25,26655.59,Bank Transfer,Shipped,Standard
423,1869,738,52,253,2025-03-07,2025-03-10,3,9576,18.61,23380.49,Cash,Delivered,Express
424,1749,639,40,32,2024-08-28,2024-09-02,4,27374,16.67,91247.48,JazzCash,Shipped,Standard
425,1846,6,53,178,2024-03-05,2024-03-06,4,37063,5.76,139711.74,JazzCash,Delivered,Express
426,1974,387,6,92,2024-03-31,2024-04-03,3,9683,6.08,27283.72,Credit Card,Shipped,Express
427,1736,400,56,159,2025-08-11,2025-08-18,1,30873,2.47,30109.97,Mobile Banking,Delivered,Standard
428,1177,269,45,31,2024-06-10,2024-06-16,2,18973,14.47,32455.38,Cash,Shipped,Express
429,48,323,72,167,2025-02-04,2025-02-09,5,37161,11.97,163557.88,JazzCash,Delivered,Pickup
430,873,304,70,11,2023-10-22,,3,30285,18.57,73986.5,JazzCash,Pending,Standard
431,1088,379,74,198,2023-09-01,2023-09-03,4,15068,12.94,52469.8,Cash,Delivered,Pickup
432,883,518,69,50,2025-08-24,2025-08-30,4,2407,8.09,8849.49,Bank Transfer,Shipped,Same Day
433,1615,351,25,45,2024-08-10,2024-08-16,1,47358,13.37,41026.89,EasyPaisa,Delivered,Pickup
434,638,349,47,94,2024-12-23,2024-12-26,4,12703,6.61,47453.98,Credit Card,Shipped,Same Day
435,1954,360,55,233,2023-09-30,2023-10-07,3,11048,1.54,32634.75,Debit Card,Delivered,Standard
436,722,729,64,263,2023-12-08,2023-12-09,2,18638,12.32,32681.96,Debit Card,Delivered,Standard
437,107,385,30,108,2024-02-17,2024-02-18,5,25386,12.0,111700.83,JazzCash,Shipped,Same Day
438,1448,192,73,220,2023-09-07,2023-09-09,3,17836,5.91,50345.75,JazzCash,Delivered,Express
439,69,619,29,155,2024-02-23,2024-02-28,4,32398,3.22,125414.43,Debit Card,Delivered,Pickup
440,836,706,73,220,2025-05-24,2025-05-31,2,15329,5.03,29114.79,JazzCash,Shipped,Courier
441,968,753,59,281,2023-11-27,2023-11-28,5,9478,18.81,38475.59,Credit Card,Delivered,Pickup
442,639,165,48,182,2025-03-16,2025-03-18,5,33251,9.2,150961.07,Credit Card,Delivered,Express
443,78,505,28,113,2024-09-25,2024-10-02,4,44352,19.87,142152.95,Cash,Shipped,Same Day
444,124,661,57,62,2025-05-26,2025-05-28,4,31371,3.2,121468.69,Debit Card,Delivered,Standard
445,1487,722,38,219,2025-04-15,2025-04-19,3,1934,12.69,5065.54,Bank Transfer,Shipped,Pickup
446,697,28,30,183,2025-02-22,2025-02-25,3,48050,3.07,139722.63,JazzCash,Shipped,Express
447,809,575,52,29,2025-05-14,2025-05-20,3,47368,16.26,118995.55,Credit Card,Shipped,Courier
448,256,145,10,225,2024-01-14,2024-01-21,4,35829,6.78,133603.3,Bank Transfer,Shipped,Same Day
449,1178,383,69,63,2023-12-13,2023-12-20,3,27965,5.55,79241.85,Credit Card,Delivered,Courier
450,1359,282,43,161,2025-01-15,2025-01-19,1,46763,17.5,38577.85,Cash,Delivered,Same Day
451,1743,619,44,4,2024-05-08,2024-05-14,3,32398,16.01,81630.65,JazzCash,Delivered,Courier
452,1034,732,71,259,2025-04-03,2025-04-07,2,33757,7.58,62394.44,Credit Card,Shipped,Same Day
453,414,699,69,50,2023-12-08,2023-12-11,1,40033,19.88,32075.27,JazzCash,Shipped,Same Day
454,45,506,16,256,2023-10-31,2023-11-06,2,49791,12.07,87564.11,EasyPaisa,Shipped,Standard
455,1907,494,67,9,2024-08-10,2024-08-12,2,18760,9.29,34035.31,Cash,Delivered,Courier
456,960,551,52,253,2023-09-07,2023-09-11,2,5904,19.51,9504.68,JazzCash,Shipped,Express
457,187,733,23,26,2024-05-11,2024-05-17,3,30817,13.43,80032.55,Bank Transfer,Shipped,Standard
458,1431,168,48,115,2023-10-04,,4,2469,15.54,8341.18,Bank Transfer,Pending,Courier
459,1418,394,9,138,2023-11-05,2023-11-10,4,29795,16.12,99964.45,Credit Card,Shipped,Same Day
460,1519,147,10,225,2025-07-07,2025-07-08,1,13121,15.87,11039.15,Mobile Banking,Delivered,Same Day
461,388,361,59,265,2025-04-26,2025-04-28,3,23190,3.84,66899.81,Credit Card,Delivered,Courier
462,1767,704,13,255,2024-07-12,2024-07-18,5,30545,12.29,133958.33,Cash,Shipped,Standard
463,1578,338,49,210,2025-06-27,2025-06-30,1,2014,11.52,1782.0,Bank Transfer,Shipped,Standard
464,395,133,16,223,2024-07-16,2024-07-17,1,13532,16.69,11274.06,Mobile Banking,Shipped,Standard
465,696,775,7,199,2023-11-26,2023-11-27,4,24265,9.02,88307.85,Bank Transfer,Delivered,Courier
466,929,695,4,152,2024-12-10,2024-12-17,3,35816,13.49,92957.21,Bank Transfer,Shipped,Express
467,1097,663,59,265,2023-12-20,,4,28175,3.66,108570.47,JazzCash,Processing,Pickup
468,1814,447,40,136,2024-06-17,,3,29566,9.34,80414.33,Debit Card,Pending,Pickup
469,1912,733,30,221,2024-01-05,2024-01-08,4,30817,1.48,121438.7,Credit Card,Delivered,Express
470,969,261,58,132,2025-02-11,2025-02-14,5,44754,17.78,183974.94,EasyPaisa,Shipped,Express
471,1363,605,39,171,2024-06-02,2024-06-09,2,39121,5.64,73832.01,JazzCash,Shipped,Express
472,1873,781,37,251,2025-06-06,2025-06-07,1,41599,16.65,34671.2,Bank Transfer,Shipped,Courier
473,1243,160,31,137,2023-11-23,2023-11-24,1,8534,14.08,7332.15,Credit Card,Shipped,Courier
474,263,117,33,174,2024-05-21,2024-05-25,5,8453,0.48,42061.9,Cash,Delivered,Standard
475,653,688,75,114,2025-05-21,,3,28022,1.29,82980.92,Bank Transfer,Processing,Same Day
476,318,185,26,83,2023-09-14,,5,44228,0.37,220315.7,Bank Transfer,Pending,Express
477,1234,178,40,227,2024-12-18,2024-12-24,5,18083,7.93,83241.62,EasyPaisa,Delivered,Standard
478,194,166,15,40,2024-07-04,2024-07-11,2,45904,6.62,85728.12,EasyPaisa,Shipped,Standard
479,1312,732,6,92,2025-02-17,2025-02-19,1,33757,0.88,33458.53,JazzCash,Shipped,Courier
480,1461,176,68,135,2024-08-15,2024-08-19,5,1222,11.81,5388.16,Bank Transfer,Shipped,Same Day
481,1012,107,69,151,2025-04-10,,2,27917,7.06,51891.43,Debit Card,Pending,Pickup
482,57,415,35,18,2025-03-04,2025-03-05,3,49529,1.96,145679.62,JazzCash,Shipped,Pickup
483,1860,197,43,180,2025-07-01,2025-07-04,1,1406,17.83,1155.34,Cash,Delivered,Courier
484,1771,571,4,76,2024-02-27,2024-03-01,2,1587,0.73,3150.97,Bank Transfer,Shipped,Pickup
485,1077,60,7,156,2023-10-21,2023-10-25,1,46669,9.6,42187.29,Bank Transfer,Shipped,Standard
486,525,231,16,223,2025-03-19,2025-03-23,1,28034,2.54,27322.21,EasyPaisa,Delivered,Same Day
487,231,644,10,225,2024-11-24,2024-11-29,1,3808,18.41,3106.94,EasyPaisa,Shipped,Standard
488,186,235,51,262,2025-01-31,,2,49213,0.13,98302.3,Bank Transfer,Pending,Pickup
489,342,86,41,65,2025-04-15,2025-04-19,2,9515,2.57,18540.98,Bank Transfer,Delivered,Same Day
490,95,180,38,285,2025-03-07,2025-03-10,3,17565,10.64,47086.01,Bank Transfer,Shipped,Pickup
491,394,238,55,34,2024-06-07,2024-06-12,1,6771,19.11,5477.35,EasyPaisa,Shipped,Pickup
492,583,658,23,176,2025-07-17,2025-07-22,3,47637,8.8,130332.47,Debit Card,Shipped,Standard
493,1605,322,42,272,2024-06-17,2024-06-24,4,18464,11.77,65162.51,Bank Transfer,Shipped,Pickup
494,323,10,7,150,2024-11-11,2024-11-15,4,31465,6.44,117755.4,Mobile Banking,Shipped,Courier
495,1820,131,56,206,2023-08-28,2023-09-02,1,29036,9.29,26339.98,JazzCash,Shipped,Same Day
496,1961,571,19,121,2025-06-01,2025-06-07,4,1587,0.86,6293.17,Cash,Shipped,Courier
497,811,694,68,135,2024-05-03,,5,9316,19.72,37394.0,Mobile Banking,Processing,Express
498,1199,701,27,179,2024-03-29,2024-04-01,2,10437,16.78,17370.92,EasyPaisa,Delivered,Pickup
499,1182,649,3,252,2023-09-17,2023-09-23,1,47042,12.6,41115.31,JazzCash,Shipped,Standard
500,940,762,26,83,2024-02-09,2024-02-13,2,31037,1.15,61361.48,Debit Card,Delivered,Express
501,1983,699,4,152,2023-11-11,2023-11-14,5,40033,4.65,190862.03,Bank Transfer,Delivered,Courier
502,1067,481,1,218,2024-02-01,2024-02-04,4,8883,2.46,34658.04,Credit Card,Delivered,Courier
503,247,433,37,251,2024-06-29,2024-07-06,5,31953,11.59,141241.19,JazzCash,Delivered,Courier
504,1825,667,18,53,2025-04-27,2025-04-29,5,38605,7.69,178172.91,Cash,Delivered,Same Day
505,1117,48,64,123,2023-09-01,2023-09-08,2,37700,14.55,64428.14,EasyPaisa,Shipped,Same Day
