ORDER_ID,PRODUCT_ID,QUANTITY_ORDERED,UNIT_PRICE,DISCOUNT_PERCENT,TOTAL_LINE_AMOUNT
3264,278,1,17582,19.76,14107.63
3264,312,2,30820,15.8,51899.92
3264,136,3,42470,5.72,120116.79
3264,211,3,6949,18.49,16993.23
3264,383,5,27965,6.5,130743.26
3265,549,2,6483,11.96,11414.87
3265,297,3,9820,7.88,27138.77
3265,795,3,13627,17.08,33898.59
3265,762,4,31037,19.02,100538.58
3266,139,3,3598,2.72,10500.81
3267,642,4,20066,17.85,65933.87
3268,234,1,11210,10.34,10051.27
3269,431,4,9276,14.39,31765.07
3269,588,4,7137,15.65,24078.94
3269,778,2,46499,13.14,80778.22
3270,684,2,13964,7.88,25728.59
3271,15,1,4611,13.19,4003.0
3271,73,1,6056,15.18,5136.43
3271,237,2,26876,8.48,49193.65
3272,782,4,35875,6.73,133846.33
3272,754,3,42485,18.89,103382.97
3273,371,1,29473,14.19,25289.54
3273,80,4,41984,9.77,151530.35
3273,128,4,8933,0.19,35662.63
3274,181,2,37765,19.0,61176.63
3274,48,5,37700,14.21,161715.34
3274,403,3,19116,14.59,48982.47
3274,400,2,30873,15.95,51894.95
3275,143,5,24531,6.96,114112.79
3275,566,2,30864,6.18,57914.88
3275,5,3,6694,7.37,18601.77
3275,271,4,28088,0.29,112030.21
3275,773,2,5857,7.76,10805.23
3276,493,2,47649,17.77,78364.86
3276,655,3,16684,9.45,45324.44
3276,171,4,27782,17.48,91700.42
3277,582,5,12584,10.71,56178.93
3277,314,1,24827,15.32,21022.76
3277,588,3,7137,13.45,18532.2
3277,768,2,13488,13.76,23263.65
3277,777,3,39148,5.37,111137.16
3278,359,2,14931,3.41,28843.79
3278,140,3,7909,14.56,20273.39
3278,273,2,41237,10.56,73764.35
3278,466,2,27100,6.73,50549.69
3279,119,3,24872,7.0,69393.96
3279,610,2,18636,13.14,32373.87
3279,744,2,40044,17.32,66215.69
3280,95,4,6263,0.53,24918.89
3280,173,5,22462,2.56,109436.62
3280,554,3,28019,13.36,72826.66
3281,57,4,23391,13.68,80762.94
3281,220,1,22061,16.17,18492.81
3282,772,4,1050,15.81,3536.11
3282,375,5,23607,2.03,115638.42
3283,148,1,48203,17.97,39541.11
3283,242,5,29906,15.33,126610.7
3283,285,4,46606,14.56,159275.78
3283,642,2,20066,14.9,34154.3
3284,272,1,18904,1.14,18688.33
3284,461,2,16895,8.07,31061.73
3284,609,4,17474,5.08,66342.46
3284,260,1,29870,10.97,26592.73
3284,574,5,12977,17.03,53832.72
3285,114,5,19552,10.07,87914.83
3285,644,3,3808,9.46,10343.27
3285,47,4,47559,10.92,169467.64
3286,449,5,34100,0.65,169393.9
3287,761,3,48956,4.85,139743.03
3287,397,4,48119,1.4,189788.96
3287,460,3,48951,0.14,146644.31
3287,620,3,2948,2.31,8639.38
3287,53,4,38958,2.93,151273.72
3288,421,1,15104,1.01,14952.04
3288,195,5,16145,5.56,76240.18
3288,380,4,30278,11.8,106823.46
3288,324,1,48030,16.01,40339.45
3288,578,2,32373,6.29,60670.96
3289,765,3,22431,15.93,56572.14
3289,526,3,32566,1.97,95773.89
3289,400,1,30873,4.86,29372.63
3289,177,3,26731,1.69,78833.97
3289,128,4,8933,9.11,32478.05
3290,662,3,45003,0.45,134395.75
3290,473,2,16249,3.82,31258.09
3290,326,2,35483,12.84,61851.43
3290,73,3,6056,0.75,18032.58
3291,333,4,13413,8.21,49246.69
3291,745,3,11500,7.39,31951.72
3291,346,3,41091,16.37,103095.12
3292,395,1,30053,0.16,30005.1
3292,230,5,8241,7.28,38206.59
3292,251,4,47201,0.57,187735.52
3293,290,1,5940,11.67,5246.56
3293,418,3,13961,19.57,33687.98
3293,753,5,9478,4.74,45142.83
3294,430,2,27788,10.97,49479.95
3294,486,1,1424,12.45,1246.73
3294,732,3,33757,15.75,85318.18
3294,163,1,8584,14.73,7319.69
3294,64,3,9431,7.12,26278.74
3295,754,4,42485,5.18,161130.26
3295,733,1,30817,9.18,27987.47
3295,309,5,28184,17.29,116560.39
3295,220,3,22061,1.99,64867.85
3295,536,1,25174,9.93,22673.59
3296,300,1,38859,7.91,35784.06
3297,754,5,42485,3.52,204939.08
3298,239,3,30763,17.53,76115.16
3299,146,3,39922,15.95,100669.28
3299,497,3,34861,12.46,91547.24
3299,50,4,39362,7.42,145759.21
3300,552,1,7982,6.74,7444.31
3301,374,2,5507,10.21,9889.49
3302,706,1,15329,1.51,15097.68
3302,576,1,13345,4.98,12680.9
3302,201,2,47029,1.15,92976.64
3302,531,1,699,17.68,575.42
3303,90,2,42148,5.99,79250.58
3304,338,4,2014,16.68,6712.28
3304,651,5,7773,13.28,33702.52
3304,657,1,47124,11.34,41780.68
3304,507,5,15441,15.89,64936.64
3305,404,2,13135,19.31,21197.61
3305,225,2,12361,5.59,23340.08
3305,547,3,32236,7.56,89394.27
3305,319,4,33976,15.15,115315.44
3305,785,1,36000,4.69,34312.28
3306,100,4,35404,6.86,131896.15
3306,756,1,45655,9.28,41419.77
3306,460,3,48951,0.67,145875.96
3306,20,2,22758,4.84,43310.76
3307,242,1,29906,19.58,24051.37
3308,767,4,27368,11.93,96417.02
3308,608,1,10780,16.49,9001.89
3309,457,2,641,17.2,1061.44
3309,745,2,11500,8.17,21121.61
3309,33,5,33635,1.32,165958.39
3310,3,4,27620,5.43,104475.76
3310,312,3,30820,16.97,76769.54
3310,579,2,9735,2.85,18915.76
3311,45,2,40431,19.34,65223.31
3311,704,3,30545,10.39,82117.57
3311,501,2,5634,13.01,9801.84
3312,210,2,28943,8.46,52988.61
3312,517,1,19777,10.54,17692.26
3312,469,3,7718,7.0,21534.21
3312,537,1,6719,0.22,6703.89
3313,645,1,3061,12.61,2675.15
3314,387,5,9683,11.34,42925.58
3314,640,5,32567,7.44,150714.65
3315,605,1,39121,6.3,36657.42
3315,103,5,3525,6.06,16556.2
3315,191,5,13906,8.25,63791.41
3316,372,2,12465,7.78,22989.6
3317,144,2,18039,14.06,31006.58
3317,57,2,23391,18.81,37982.95
3317,475,1,44090,17.63,36315.84
3318,781,2,41599,17.86,68335.33
3318,313,4,28010,16.69,93343.27
3319,448,4,12125,3.78,46667.08
3319,230,3,8241,11.1,21979.93
3320,172,2,33849,1.26,66842.24
3320,20,1,22758,13.59,19666.23
3320,681,3,9569,14.34,24591.45
3320,528,5,15968,15.58,67398.2
3321,712,4,23814,6.52,89046.61
3322,461,3,16895,18.51,41301.56
3322,665,5,908,10.53,4061.94
3322,367,3,37434,15.77,94586.9
3323,734,4,40820,10.64,145910.72
3324,58,4,8735,3.58,33689.87
3324,674,2,8467,8.22,15542.08
3324,653,2,27469,6.41,51416.01
3324,552,4,7982,16.0,26820.05
3324,238,4,6771,15.22,22962.16
3325,557,4,46499,11.15,165257.25
3325,523,1,40799,17.52,33649.96
3325,579,5,9735,10.84,43398.36
3326,88,3,13145,15.04,33503.85
3326,410,5,35308,19.63,141878.47
3326,723,5,46881,11.96,206379.24
3327,46,3,26393,0.18,79040.32
3327,338,1,2014,4.49,1923.53
3328,190,3,18015,17.67,44493.96
3329,230,1,8241,13.67,7114.27
3329,584,4,48654,2.73,189301.01
3329,696,4,42452,14.28,145553.32
3329,251,2,47201,15.31,79949.01
3330,382,3,14074,17.65,34769.64
3330,194,4,41269,12.83,143888.53
3330,110,5,17621,11.83,77678.48
3330,695,2,35816,10.52,64096.73
3331,733,5,30817,7.13,143092.82
3331,43,3,42545,10.06,114791.34
3331,795,5,13627,1.72,66960.29
3331,765,2,22431,0.88,44466.67
3331,127,2,40973,10.8,73092.0
3332,800,4,4827,12.3,16932.85
3332,257,4,13853,0.35,55219.74
3333,165,4,33251,2.33,129901.98
3334,315,1,31232,9.43,28286.68
3335,495,2,30339,16.18,50862.31
3335,142,2,37951,1.5,74763.0
3336,788,4,5464,12.25,19179.23
3336,703,3,4006,15.35,10173.39
3336,545,4,15633,19.96,50050.0
3336,512,1,16781,8.42,15368.04
3336,677,5,3875,2.14,18959.94
3337,291,4,38557,9.68,139295.63
3338,730,5,3552,12.36,15564.04
3338,751,3,30937,15.45,78475.62
3339,166,1,45904,18.8,37275.45
3339,198,5,32332,0.82,160337.38
3339,774,5,24648,9.75,111218.31
3339,439,2,9388,7.43,17381.75
3339,709,5,49181,9.87,221626.19
3340,367,1,37434,10.53,33492.23
3340,716,5,47791,9.31,216696.57
3340,422,1,15673,8.16,14394.83
3340,787,4,16609,18.34,54248.88
3340,651,1,7773,18.58,6329.03
3341,794,5,6198,0.76,30755.82
3341,542,5,49152,2.85,238761.84
3341,218,5,38757,12.85,168880.8
3342,647,2,29372,10.18,52765.5
3343,400,1,30873,5.69,29115.89
3344,445,1,34167,5.74,32207.42
3344,520,1,47224,6.24,44276.7
3344,295,3,35412,6.31,99528.18
3344,131,4,29036,0.88,115121.75
3344,175,5,22304,9.89,100490.18
3345,690,1,7166,15.54,6052.44
3345,33,2,33635,14.29,57659.52
3345,491,4,34251,17.27,113346.47
3346,718,3,18639,6.15,52478.04
3346,63,1,33080,15.33,28010.41
3346,61,3,33184,16.63,82999.86
3346,539,3,41770,13.35,108584.83
3347,716,1,47791,11.8,42149.59
3347,363,5,876,0.25,4369.02
3347,730,5,3552,5.04,16865.19
3347,554,1,28019,4.09,26873.59
3347,100,5,35404,19.36,142748.78
3348,476,3,10915,17.37,27057.12
3348,604,3,30919,1.98,90923.83
3348,246,2,38568,1.72,75807.04
3349,726,4,39460,9.86,142271.39
3349,613,1,29799,14.2,25566.64
3349,623,4,48286,10.21,173427.96
3350,774,4,24648,14.39,84399.95
3350,194,3,41269,4.31,118469.79
3351,274,2,37306,17.87,61277.9
3351,390,1,45893,16.18,38466.13
3351,749,5,23588,1.95,115639.07
3351,404,5,13135,8.2,60291.64
3351,768,1,13488,8.96,12279.63
3352,72,4,37610,12.66,131391.51
3352,443,1,22669,11.49,20064.17
3353,61,4,33184,6.71,123834.14
3353,34,4,16265,19.9,52111.03
3353,160,5,8534,0.4,42497.66
3353,181,4,37765,19.08,122237.98
3353,684,1,13964,0.09,13952.01
3354,516,5,39869,5.26,188849.79
3354,741,5,47143,16.48,196866.4
3354,722,1,1934,3.59,1864.52
3355,55,1,27399,5.54,25880.27
3355,32,3,16492,2.18,48398.42
3356,213,2,14626,15.58,24695.7
3356,712,1,23814,5.91,22407.61
3356,340,3,8992,18.76,21915.49
3356,66,4,16135,10.4,57825.12
3357,697,3,1244,3.43,3604.09
3357,745,1,11500,17.03,9541.95
3358,519,3,34068,19.92,81844.32
3358,323,1,37161,10.24,33356.88
3358,458,5,13981,2.11,68431.34
3358,43,3,42545,12.4,111813.36
3358,31,4,10246,7.07,38087.87
3359,132,4,5667,2.87,22018.51
3359,187,3,5125,3.26,14873.04
3359,64,4,9431,18.47,30756.17
3360,755,5,31786,14.98,135128.6
3360,59,2,29617,16.07,49717.04
3360,289,5,10839,3.62,52235.2
3360,532,1,27038,19.6,21739.89
3360,667,4,38605,4.26,147845.1
3361,669,4,45090,5.93,169668.87
3361,778,5,46499,13.47,201187.86
3361,602,2,37272,4.46,71220.72
3362,722,4,1934,5.01,7348.27
3362,620,1,2948,5.99,2771.4
3362,178,2,18083,18.71,29400.09
3362,62,3,49542,1.79,145959.15
3363,548,3,45077,8.23,124102.71
3364,547,2,32236,1.85,63276.56
3364,652,1,3791,19.06,3068.33
3364,569,5,40452,10.17,181689.15
3364,118,2,34489,18.1,56490.7
3364,711,1,25594,2.47,24962.53
3365,59,4,29617,1.19,117054.75
3365,378,5,3865,17.69,15906.01
3365,475,4,44090,5.39,166852.76
3366,317,1,27663,6.24,25937.44
3366,223,5,25609,13.2,111138.85
3367,355,5,22208,18.15,90891.43
3367,90,2,42148,4.84,80218.19
3367,413,4,10744,10.04,38659.43
3367,656,3,42531,7.12,118507.52
3367,671,1,30921,3.57,29816.73
3368,251,2,47201,3.8,90810.44
3368,432,2,9095,17.5,15006.5
3368,287,3,10192,17.28,25292.22
3368,201,1,47029,17.84,38638.66
3369,407,1,24147,10.12,21704.04
3369,566,3,30864,15.54,78201.78
3370,37,4,15043,2.04,58943.61
3370,42,5,20451,19.33,82489.74
3370,677,3,3875,13.58,10046.85
3370,417,4,30783,5.29,116618.21
3371,508,1,16651,4.69,15870.34
3371,348,3,27115,6.42,76126.51
3372,389,3,42908,9.53,116458.37
3373,718,4,18639,9.02,67831.14
3373,146,2,39922,14.74,68078.33
3373,598,3,33955,0.1,101763.02
3373,518,4,2407,19.21,7778.73
3373,217,5,31512,6.52,147294.09
3374,178,2,18083,10.6,32331.81
3375,745,1,11500,2.22,11244.85
3375,172,2,33849,0.46,67386.21
3375,641,3,2590,14.98,6605.94
3376,113,3,14526,14.55,37237.18
3376,89,4,12315,1.41,48567.68
3376,174,3,11157,10.79,29860.94
3376,768,4,13488,11.59,47700.97
3376,717,1,2763,6.63,2579.78
3377,220,5,22061,11.14,98019.35
3377,785,1,36000,1.05,35621.52
3377,216,4,2068,3.99,7941.89
3377,135,1,14766,16.33,12354.84
3377,20,3,22758,18.71,55500.0
3378,257,5,13853,14.63,59131.86
3379,216,5,2068,3.08,10021.58
3380,304,2,30285,10.04,54489.26
3380,264,4,19805,17.19,65599.49
3380,750,2,27560,6.01,51804.91
3380,459,1,35302,9.75,31861.4
3380,254,3,34673,7.05,96681.33
3381,651,3,7773,14.27,19990.46
3381,206,1,33761,2.53,32906.0
3381,120,3,5951,14.76,15218.54
3381,756,4,45655,12.01,160686.06
3381,429,5,12174,16.64,50738.2
3382,692,1,12456,9.21,11308.2
3382,102,4,5698,16.26,19085.94
3382,225,4,12361,12.28,43372.34
3382,72,5,37610,2.01,184262.26
3383,561,5,6452,10.1,29001.62
3383,577,1,6466,16.08,5426.5
3384,250,5,18922,0.31,94318.46
3384,163,4,8584,15.09,29153.03
3384,402,3,30123,11.02,80409.49
3384,178,1,18083,4.95,17188.16
3385,239,5,30763,12.6,134431.44
3386,324,3,48030,16.97,119633.27
3386,578,3,32373,13.04,84451.67
3387,212,3,32325,9.5,87761.34
3387,294,5,21257,18.73,86379.37
3388,85,2,10347,9.14,18802.53
3388,183,2,44171,18.84,71698.12
3388,628,3,15857,12.81,41478.45
3389,240,1,49005,12.9,42682.29
3389,2,1,49355,13.96,42463.61
3389,190,1,18015,0.48,17929.3
3390,765,1,22431,17.52,18502.03
3390,662,4,45003,8.36,164965.28
3391,123,4,32154,15.05,109257.94
3391,791,5,13806,7.34,63962.92
3391,126,2,47790,10.56,85482.65
3391,348,2,27115,4.02,52047.76
3391,283,3,49245,3.09,143168.32
3392,668,1,10105,14.63,8626.9
3392,529,4,38337,17.47,126554.59
3392,433,2,31953,2.22,62487.72
3392,796,2,3387,5.05,6432.1
3392,163,4,8584,11.79,30286.79
3393,423,5,35333,10.42,158248.19
3393,497,4,34861,7.11,129526.74
3394,341,1,2932,15.48,2478.05
3395,22,2,4857,2.23,9497.36
3396,128,1,8933,12.82,7788.14
3396,75,1,30634,18.7,24904.64
3397,703,1,4006,7.94,3688.09
3398,312,3,30820,11.0,82287.1
3398,28,5,48050,13.57,207638.67
3398,261,1,44754,10.34,40126.36
3398,271,4,28088,0.78,111471.09
3398,123,5,32154,7.97,147949.54
3399,171,4,27782,4.44,106191.56
3399,216,1,2068,11.57,1828.74
3399,341,2,2932,19.57,4716.62
3399,720,1,14778,3.32,14287.19
3399,772,2,1050,0.36,2092.38
3400,711,5,25594,9.42,115912.22
3400,264,5,19805,13.86,85297.41
3400,655,4,16684,11.25,59230.82
3400,580,1,26116,15.64,22031.98
3401,91,3,19650,6.84,54918.94
3401,421,1,15104,1.01,14952.14
3401,362,3,10404,4.29,29873.19
3402,671,5,30921,13.61,133569.88
3402,19,2,49245,10.71,87946.21
3403,425,5,16820,17.78,69148.08
3403,15,4,4611,10.63,16483.34
3404,27,1,6409,18.66,5212.91
3405,714,3,29660,17.87,73076.48
3405,624,1,2394,19.1,1936.64
3405,456,2,3843,12.88,6696.06
3405,205,3,25290,11.0,67525.16
3405,501,2,5634,17.26,9323.51
3406,751,3,30937,17.13,76916.9
3406,641,4,2590,12.89,9024.5
3406,602,1,37272,0.16,37211.43
3406,730,3,3552,12.99,9271.47
3406,432,2,9095,5.52,17185.77
3407,697,3,1244,7.33,3458.62
3407,703,5,4006,12.69,17488.94
3407,73,1,6056,10.68,5409.29
3408,197,4,1406,3.53,5425.38
3408,760,5,27180,16.73,113158.79
3408,466,2,27100,17.81,44546.94
3409,559,5,34769,15.13,147550.31
3409,82,2,26210,5.6,49486.46
3409,711,2,25594,1.47,50434.47
3409,664,3,39598,5.66,112072.78
3409,275,3,25393,8.22,69920.57
3410,598,5,33955,6.93,158005.35
3410,502,2,6398,14.97,10880.88
3410,267,1,9119,17.53,7520.4
3411,217,3,31512,3.36,91356.53
3411,235,2,49213,18.99,79738.42
3411,192,1,17836,17.62,14693.01
3411,513,4,21313,17.22,70567.74
3411,56,5,38377,17.86,157614.01
3412,125,2,12641,3.78,24325.64
3412,604,5,30919,7.16,143528.66
3413,706,3,15329,0.29,45854.23
3413,192,2,17836,15.32,30208.38
3413,494,5,18760,5.48,88658.35
3414,131,3,29036,7.45,80621.34
3414,781,2,41599,9.4,75376.28
3414,257,3,13853,9.1,37776.98
3414,34,5,16265,7.41,75301.35
3414,333,2,13413,13.15,23297.43
3415,378,4,3865,0.98,15308.35
3415,622,4,1177,13.27,4083.43
3415,756,4,45655,2.54,177987.17
3416,274,5,37306,5.22,176794.83
3416,51,5,15874,18.12,64990.11
3416,654,3,22058,11.87,58322.45
3416,112,4,18796,17.79,61807.53
3416,707,2,39275,7.44,72709.31
3417,36,4,9669,0.23,38586.45
3417,179,2,3081,5.65,5813.92
3418,613,2,29799,0.64,59219.04
3418,327,2,38237,0.08,76413.94
3418,704,3,30545,16.97,76087.19
3418,623,4,48286,5.07,183346.06
3418,745,2,11500,2.65,22390.78
3419,737,2,30765,17.27,50904.35
3420,320,5,2171,15.7,9151.06
3420,410,5,35308,19.49,142139.71
3420,90,1,42148,4.93,40070.44
3421,503,5,21559,12.58,94232.3
3422,499,2,3641,17.14,6033.66
3422,334,5,12254,2.98,59442.09
3422,366,4,41916,6.2,157268.12
3422,60,3,46669,7.33,129750.76
3423,29,2,34481,7.09,64069.48
3423,234,4,11210,4.88,42653.21
3424,655,2,16684,17.17,27639.41
3424,483,1,30581,6.32,28649.76
3424,625,5,34226,15.9,143911.92
3424,641,3,2590,4.48,7421.58
3425,95,5,6263,18.06,25660.0
3425,56,1,38377,5.75,36171.9
3425,304,5,30285,16.43,126541.12
3426,174,2,11157,4.14,21389.83
3426,241,4,9679,11.62,34217.89
3426,195,1,16145,12.57,14115.47
3426,709,5,49181,0.33,245088.5
3426,34,3,16265,5.89,45921.64
3427,598,1,33955,8.07,31216.06
3427,199,2,39786,2.72,77410.58
3427,443,2,22669,12.13,39836.6
3428,186,1,15432,12.9,13440.76
3428,680,4,35000,0.21,139699.76
3428,108,2,49716,2.3,97141.6
3429,723,5,46881,19.22,189353.56
3429,701,5,10437,0.14,52109.35
3430,288,3,8680,14.6,22238.22
3430,320,1,2171,18.38,1772.07
3431,687,1,8414,7.39,7792.41
3432,458,2,13981,1.85,27445.01
3432,178,5,18083,9.59,81742.94
3432,290,3,5940,17.71,14664.68
3433,147,2,13121,17.5,21648.53
3434,483,3,30581,14.11,78796.17
3434,416,3,11190,18.26,27438.85
3435,513,4,21313,16.27,71385.14
3435,493,1,47649,15.52,40253.23
3436,389,3,42908,18.46,104959.56
3436,296,5,3447,12.42,15094.85
3436,85,5,10347,10.07,46525.32
3436,220,3,22061,0.83,65635.39
3436,752,3,44293,1.61,130738.68
3437,610,5,18636,7.41,86274.38
3438,759,1,750,11.23,665.76
3439,223,5,25609,1.34,126332.56
3439,721,2,27436,1.22,54203.47
3439,611,3,38779,4.88,110661.78
3439,438,1,655,5.11,621.53
3440,189,5,31960,0.4,159163.39
3440,438,5,655,6.47,3063.03
3441,119,3,24872,14.97,63443.32
3441,800,1,4827,3.22,4671.35
3442,127,4,40973,7.87,150999.23
3443,148,2,48203,1.33,95119.15
3444,252,3,27051,11.66,71690.51
3444,75,1,30634,19.46,24673.03
3444,794,3,6198,19.41,14984.05
3444,759,3,750,16.45,1879.77
3444,260,5,29870,17.45,123284.09
3445,604,3,30919,8.47,84903.11
3445,402,4,30123,0.09,120379.69
3446,571,4,1587,5.25,6014.98
3446,196,5,43843,17.22,181459.18
3446,55,2,27399,4.28,52450.83
3447,136,1,42470,6.16,39854.01
3447,401,2,37494,1.92,73549.23
3447,15,2,4611,6.79,8595.68
3447,547,2,32236,17.19,53387.12
3448,291,5,38557,8.72,175966.43
3448,243,5,8253,3.51,39818.38
3449,539,3,41770,19.81,100481.1
3449,133,3,13532,9.84,36602.06
3449,780,5,43401,12.87,189071.25
3449,582,4,12584,10.56,45018.59
3450,344,1,35764,14.18,30692.49
3450,417,4,30783,4.23,117920.96
3451,130,1,23932,0.29,23863.59
3451,44,3,36772,6.03,103668.23
3451,180,3,17565,2.31,51480.29
3451,170,3,36923,17.0,91935.68
3452,570,5,3395,18.45,13843.89
3453,510,4,44339,15.03,150694.26
3453,441,3,8841,2.43,25879.2
3453,554,5,28019,18.66,113948.28
3454,731,1,47746,10.07,42937.76
3454,234,5,11210,1.7,55094.84
3454,778,2,46499,5.18,88183.34
3455,267,5,9119,1.8,44775.33
3455,154,4,4191,10.13,15065.84
3455,131,1,29036,9.13,26384.86
3455,333,2,13413,7.05,24935.58
3455,165,4,33251,15.85,111924.64
3456,161,1,21187,14.65,18083.2
3456,567,5,18576,17.75,76397.5
3456,753,2,9478,13.66,16365.96
3456,174,3,11157,9.59,30261.12
3457,255,5,6769,7.11,31437.49
3457,746,1,1657,5.02,1573.81
3458,619,5,32398,14.83,137966.14
3458,300,1,38859,11.25,34489.03
3458,136,4,42470,3.98,163126.9
3459,729,1,18638,0.93,18464.47
3460,625,2,34226,10.55,61231.42
3461,179,4,3081,17.72,10140.54
3461,578,1,32373,7.48,29952.65
3461,336,3,28783,4.25,82680.66
3461,250,5,18922,17.63,77934.98
3462,149,3,7360,14.64,18846.58
3463,99,3,24698,15.85,62350.0
3463,105,1,28207,6.52,26368.31
3463,89,4,12315,16.71,41026.52
3464,564,4,34243,11.87,120716.99
3464,303,2,36601,19.1,59221.97
3464,428,4,10286,4.51,39289.67
3464,694,4,9316,14.81,31745.7
3465,552,5,7982,19.61,32083.16
3465,510,4,44339,14.86,151004.39
3465,354,4,2179,0.45,8676.71
3465,188,4,48493,11.32,172005.85
3465,783,3,42472,3.74,122647.78
3466,607,4,4954,12.9,17259.5
3467,568,1,17592,7.84,16213.66
3467,562,2,31515,18.78,51190.57
3467,206,4,33761,11.97,118879.29
3467,192,5,17836,17.24,73805.05
3468,417,2,30783,2.87,59800.91
3468,295,4,35412,11.54,125305.74
3469,170,3,36923,4.79,105460.02
3469,218,3,38757,17.05,96444.42
3469,545,3,15633,14.56,40071.75
3470,767,1,27368,2.1,26793.42
3470,215,3,11546,0.33,34523.26
3470,647,3,29372,18.66,71676.23
3470,693,5,17153,16.73,71415.2
3470,129,5,35731,11.41,158262.82
3471,630,3,41558,16.51,104086.08
3472,339,1,18765,10.82,16734.4
3473,276,2,39580,14.41,67755.34
3474,431,3,9276,4.33,26622.64
3474,60,3,46669,18.95,113475.54
3474,490,5,26691,4.14,127933.54
3475,74,5,16509,4.81,78574.79
3475,634,3,9430,8.59,25860.34
3475,310,3,1291,8.48,3544.46
3475,291,4,38557,12.54,134887.57
3476,401,2,37494,9.92,67552.4
3476,291,5,38557,1.51,189883.11
3476,763,4,8606,17.0,28573.37
3476,326,5,35483,14.89,150994.76
3477,602,4,37272,8.15,136940.04
3477,352,5,44172,7.22,204924.22
3477,639,2,27374,17.57,45129.76
3478,126,3,47790,19.48,115448.13
3478,779,1,43327,8.21,39769.19
3478,253,4,44802,11.95,157796.07
3478,325,4,35715,2.13,139823.16
3478,73,3,6056,1.26,17939.79
3479,548,1,45077,9.55,40772.3
3479,15,2,4611,8.91,8400.02
3479,499,3,3641,14.95,9290.05
3479,546,3,32919,4.1,94709.38
3479,106,1,11693,19.14,9454.67
3480,583,3,31110,17.9,76622.06
3480,659,2,35722,18.75,58045.08
3480,555,1,8915,0.46,8874.42
3480,450,1,47864,1.6,47099.2
3481,741,5,47143,7.95,216976.3
3481,188,5,48493,12.38,212446.18
3481,251,2,47201,0.23,94184.06
3481,537,4,6719,9.7,24268.56
3481,5,2,6694,14.36,11465.53
3482,293,1,23591,1.07,23337.87
3482,194,5,41269,5.82,194333.46
3483,180,4,17565,6.47,65712.58
3483,687,4,8414,10.15,30240.01
3483,251,3,47201,0.49,140916.13
3483,260,2,29870,11.58,52822.57
3483,92,2,49329,1.35,97329.06
3484,118,3,34489,6.26,96989.21
3485,455,5,22338,11.39,98967.97
3485,173,5,22462,2.48,109527.43
3486,226,5,33478,16.52,139737.01
3486,528,4,15968,10.45,57197.27
3486,579,4,9735,17.25,32223.3
3486,409,5,32132,8.96,146272.27
3486,427,3,13299,18.79,32400.94
3487,363,5,876,19.09,3543.75
3488,542,3,49152,3.73,141959.58
3489,544,4,890,2.03,3487.63
3489,507,4,15441,6.9,57505.11
3489,58,5,8735,6.8,40703.11
3489,261,1,44754,1.39,44133.28
3489,315,5,31232,16.84,129864.25
3490,598,1,33955,12.47,29721.01
3490,84,3,43041,12.25,113309.17
3490,639,3,27374,16.29,68742.35
3491,124,5,10850,14.47,46397.35
3492,425,3,16820,13.89,43452.43
3492,736,1,40434,19.38,32597.33
3492,540,3,29779,8.72,81545.78
3492,292,3,19966,5.2,56785.66
3493,690,1,7166,10.33,6426.11
3494,434,3,13210,6.02,37243.38
3494,773,3,5857,6.23,16475.74
3494,11,1,36842,16.12,30902.84
3494,799,3,47253,10.57,126780.82
3495,452,2,21776,8.48,39856.84
3496,462,5,4206,16.75,17506.84
3496,488,4,10065,10.9,35870.47
3496,215,5,11546,8.7,52709.27
3496,606,2,27043,18.15,44270.51
3497,137,4,4369,1.97,17131.77
3497,362,4,10404,14.21,35702.03
3497,282,2,46763,1.69,91945.97
3497,368,3,38448,8.37,105691.56
3497,768,4,13488,13.08,46893.33
3498,501,4,5634,16.58,18798.86
3499,637,3,3761,14.82,9610.67
3499,448,4,12125,1.34,47848.91
3499,362,5,10404,19.07,42099.34
3500,419,5,27828,16.48,116202.94
3500,355,2,22208,6.61,41480.55
3500,432,2,9095,5.22,17240.38
3501,708,5,33623,9.85,151547.98
3502,569,2,40452,12.95,70427.03
3502,362,2,10404,2.18,20354.55
3503,426,4,3022,1.72,11880.56
3503,663,2,28175,7.45,52153.13
3503,449,3,34100,16.44,85477.69
3503,730,4,3552,6.14,13335.51
3503,447,5,29566,12.78,128936.98
3504,768,3,13488,2.72,39362.98
3504,461,4,16895,7.6,62444.64
3505,302,4,7694,16.23,25782.25
3505,224,5,47406,16.78,197259.14
3505,37,4,15043,13.51,52040.42
3506,224,3,47406,9.25,129067.68
3506,139,1,3598,1.91,3529.25
3506,677,4,3875,15.89,13036.83
