PRODUCT_ID,PRODUCT_NAME,CATEGORY_ID,BRAND,MODEL,DESCRIPTION,UNIT_COST,UNIT_PRICE,MSRP,WEIGHT_KG,DIMENSIONS_CM,IS_ACTIVE
787,Sapphire Pants,2,Sapphire,Model-8410,High quality sapphire pants from Sapphire,11558.21,16609,21136.1,6.83,79x99x34 cm,False
788,Dollar Product 788,8,Dollar,Model-7092,High quality dollar product 788 from Dollar,3333.0,5464,7071.61,1.68,96x44x27 cm,True
789,Nissan Product 789,4,Nissan,Model-5278,High quality nissan product 789 from Nissan,7032.51,10921,13343.68,4.93,37x38x36 cm,True
790,Puma Product 790,7,Puma,Model-5406,High quality puma product 790 from Puma,23379.45,36702,46920.24,0.28,33x53x43 cm,False
791,Furniture Mall Product 791,5,Furniture Mall,Model-9196,High quality furniture mall product 791 from Furniture Mall,9183.68,13806,16903.68,2.57,64x18x13 cm,True
792,Nike Product 792,7,Nike,Model-8947,High quality nike product 792 from Nike,17688.91,24677,30210.55,0.79,50x31x13 cm,True
793,Adidas Product 793,7,Adidas,Model-1346,High quality adidas product 793 from Adidas,20113.98,28398,35809.49,0.55,68x34x32 cm,True
794,Mitsubishi Product 794,4,Mitsubishi,Model-9419,High quality mitsubishi product 794 from Mitsubishi,4322.49,6198,7488.03,3.19,66x57x19 cm,True
795,Sapphire Suit,2,Sapphire,Model-8139,High quality sapphire suit from Sapphire,9430.44,13627,16489.22,1.21,37x45x7 cm,True
796,Gul Ahmed Shalwar,2,Gul Ahmed,Model-8860,High quality gul ahmed shalwar from Gul Ahmed,2081.29,3387,4097.43,5.16,45x48x27 cm,False
797,Alkaram Kurta,2,Alkaram,Model-3061,High quality alkaram kurta from Alkaram,8589.32,12758,15495.21,5.49,53x70x31 cm,True
798,Tecno Smartphone 11,1,Tecno,Model-5306,High quality tecno smartphone 11 from Tecno,33152.17,43335,50572.48,0.22,99x43x16 cm,False
799,Tecno Smartphone 12,1,Tecno,Model-6544,High quality tecno smartphone 12 from Tecno,30873.54,47253,54784.43,3.14,74x12x37 cm,True
800,Staedtler Product 800,8,Staedtler,Model-8951,High quality staedtler product 800 from Staedtler,3540.97,4827,5608.92,1.84,42x85x12 cm,True
